product_id,url
273443,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/273443
101581,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/101581
283361,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/283361
283362,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/283362
125955,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/125955
1062,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/1062
275707,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/275707
162106,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/162106
195181,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/195181
131234,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/131234
274067,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/274067
1306,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/1306
274068,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/274068
256940,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/256940
283363,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/283363
67436,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/67436
288206,https://www.dia.es/charcuteria-y-quesos/salchichas-y-elaborados/p/288206
274051,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/274051
274059,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/274059
292098,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/292098
86666,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/86666
262594,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/262594
274055,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/274055
274056,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/274056
265993,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/265993
274052,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/274052
274060,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/274060
274058,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/274058
190103,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/190103
274061,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/274061
293068,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/293068
274057,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/274057
125958,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/125958
292099,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/292099
274053,https://www.dia.es/charcuteria-y-quesos/jamon-curado-y-paleta/p/274053
274138,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274138
273976,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273976
273988,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273988
274140,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/274140
273977,https://www.dia.es/charcuteria-y-quesos/lomo-chorizo-fuet-salchichon/p/273977
